t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
2631,0.104784,0.080564,0.080564,-2.2559,-2.5187,-2.5187,0,2,2,0.357,0.6738,1.2545,1.2839,155.3,0,0
2632,0.116649,0.087964,0.087964,-2.1486,-2.4308,-2.4308,0,2,2,0.384,0.9581,1.2242,1.3013,145.5,0,0
2633,0.145363,0.086649,0.086649,-1.9285,-2.4459,-2.4459,0,2,2,0.413,0.5789,1.2326,1.3136,146.5,0,0
2634,0.162928,0.082446,0.082446,-1.8144,-2.4956,-2.4956,0,2,2,0.425,0.7687,1.2550,1.3178,150.9,0,0
2635,0.167356,0.102886,0.102886,-1.7876,-2.2741,-2.2741,0,2,2,0.437,1.9350,1.1615,1.3468,124.3,0,0
2636,0.137509,0.115472,0.115472,-1.9841,-2.1587,-2.1587,0,2,2,0.430,1.1819,1.1007,1.3860,244.5,0,0
2637,0.121121,0.117488,0.117488,-2.1110,-2.1414,-2.1414,0,2,2,0.425,0.6124,1.0890,1.4202,242.2,0,0
2638,0.100205,0.117550,0.117550,-2.3005,-2.1409,-2.1409,0,2,2,0.439,0.5748,1.0976,1.4476,241.6,0,0
2639,0.134342,0.113851,0.113851,-2.0074,-2.1729,-2.1729,0,2,2,0.424,0.6606,1.1281,1.4649,244.2,0,0
2640,0.118532,0.109413,0.109413,-2.1326,-2.2126,-2.2126,0,2,2,0.417,0.7022,1.1735,1.4730,246.6,0,0
2641,0.136776,0.113318,0.113318,-1.9894,-2.1776,-2.1776,0,2,2,0.427,0.6611,1.1633,1.4826,243.1,0,0
2642,0.142695,0.115921,0.115921,-1.9470,-2.1548,-2.1548,0,2,2,0.422,0.6277,1.1560,1.4920,240.1,0,0
2643,0.190715,0.157583,0.157583,-1.6570,-1.8478,-1.8478,0,3,3,0.481,3.2016,1.0076,1.5421,194.7,1,1
2644,0.191203,0.149096,0.149096,-1.6544,-1.9032,-1.9032,0,3,3,0.462,1.2584,1.0415,1.5729,202.4,0,0
2645,0.270996,0.139372,0.139372,-1.3057,-1.9706,-1.9706,0,3,3,0.445,1.9800,1.0695,1.5869,211.9,0,0
2646,0.273757,0.132000,0.132000,-1.2955,-2.0250,-2.0250,0,3,3,0.421,0.7857,1.0988,1.5893,218.8,0,0
2647,0.216698,0.121071,0.121071,-1.5293,-2.1114,-2.1114,0,2,2,0.394,3.9236,1.1451,1.5788,228.4,1,1
2648,0.173745,0.109646,0.109646,-1.7502,-2.2105,-2.2105,0,2,2,0.422,1.9744,1.2038,1.5571,236.0,0,0
2649,0.183676,0.113061,0.113061,-1.6946,-2.1798,-2.1798,0,2,2,0.429,0.6578,1.1765,1.5399,232.2,0,0
2650,0.186825,0.110997,0.110997,-1.6776,-2.1983,-2.1983,0,2,2,0.456,0.6100,1.1797,1.5215,232.0,0,0
2651,0.168226,0.100898,0.100898,-1.7824,-2.2936,-2.2936,0,2,2,0.458,2.0666,1.2095,1.4946,233.5,0,0
2652,0.150553,0.091383,0.091383,-1.8934,-2.3927,-2.3927,0,2,2,0.424,4.6746,1.2544,1.4609,230.3,0,0
2653,0.147025,0.127877,0.127877,-1.9172,-2.0567,-2.0567,0,2,2,0.470,1.9621,1.0712,1.4646,214.8,0,0
2654,0.143660,0.121907,0.121907,-1.9403,-2.1045,-2.1045,0,2,2,0.480,0.7264,1.0987,1.4607,219.3,0,0
2655,0.152584,0.142582,0.142582,-1.8800,-1.9478,-1.9478,0,2,2,0.463,1.3562,1.0258,1.4746,198.2,0,0
2656,0.140320,0.158466,0.158466,-1.9638,-1.8422,-1.8422,0,2,2,0.455,1.1752,0.9721,1.4988,182.2,0,0
2657,0.114118,0.149375,0.149375,-2.1705,-1.9013,-1.9013,0,2,2,0.461,1.8600,1.0197,1.5095,189.3,0,0
2658,0.112702,0.145215,0.145215,-2.1830,-1.9295,-1.9295,0,2,2,0.439,0.6024,1.0608,1.5134,191.9,0,0
2659,0.106730,0.140042,0.140042,-2.2375,-1.9658,-1.9658,0,2,2,0.458,0.6338,1.0744,1.5105,195.3,0,0
2660,0.102346,0.129578,0.129578,-2.2794,-2.0435,-2.0435,0,2,2,0.467,1.7020,1.1360,1.4978,202.5,0,0
2661,0.105804,0.123325,0.123325,-2.2462,-2.0929,-2.0929,0,2,2,0.468,0.6826,1.1568,1.4802,205.4,0,0
2662,0.124123,0.124529,0.124529,-2.0865,-2.0832,-2.0832,0,2,2,0.469,0.6203,1.1684,1.4645,203.8,0,0
2663,0.112213,0.120465,0.120465,-2.1874,-2.1164,-2.1164,0,2,2,0.449,0.6175,1.1821,1.4463,205.0,0,0
2664,0.106347,0.113226,0.113226,-2.2410,-2.1784,-2.1784,0,2,2,0.400,0.7844,1.2370,1.4233,206.4,0,0
2665,0.097088,0.114782,0.114782,-2.3321,-2.1647,-2.1647,0,2,2,0.421,0.6229,1.2268,1.4034,205.4,0,0
2666,0.082506,0.121582,0.121582,-2.4949,-2.1072,-2.1072,0,2,2,0.436,0.7445,1.1852,1.3907,202.3,0,0
2667,0.088542,0.112847,0.112847,-2.4243,-2.1817,-2.1817,0,2,2,0.465,1.2625,1.2047,1.3714,204.4,0,0
2668,0.075241,0.102427,0.102427,-2.5871,-2.2786,-2.2786,0,2,2,0.443,5.4158,1.2551,1.3451,203.5,1,2
2669,0.071554,0.100149,0.100149,-2.6373,-2.3011,-2.3011,0,2,2,0.414,0.6092,1.2712,1.3195,202.2,0,0
2670,0.081172,0.090866,0.090866,-2.5112,-2.3984,-2.3984,0,2,2,0.401,2.6705,1.3013,1.2886,194.9,0,0
2671,0.093093,0.100191,0.100191,-2.3742,-2.3007,-2.3007,0,2,2,0.432,0.8185,1.2510,1.2685,201.3,0,0
2672,0.118187,0.094483,0.094483,-2.1355,-2.3593,-2.3593,0,2,2,0.413,0.7677,1.2882,1.2455,198.0,0,0
2673,0.089613,0.093880,0.093880,-2.4123,-2.3657,-2.3657,0,2,2,0.394,0.5991,1.2895,1.2242,197.1,0,0
2674,0.082241,0.085545,0.085545,-2.4981,-2.4587,-2.4587,0,2,2,0.362,3.6804,1.3182,1.1980,189.3,0,0
2675,0.096492,0.109990,0.109990,-2.3383,-2.2074,-2.2074,0,2,2,0.387,1.6044,1.2315,1.1952,196.1,0,0
2676,0.110640,0.103878,0.103878,-2.2015,-2.2645,-2.2645,0,2,2,0.375,0.8865,1.2592,1.1871,197.4,0,0
2677,0.068983,0.100806,0.100806,-2.6739,-2.2946,-2.2946,0,2,2,0.374,0.6148,1.2697,1.1770,197.0,0,0
2678,0.060350,0.093816,0.093816,-2.8076,-2.3664,-2.3664,0,2,2,0.382,1.0270,1.2879,1.1618,195.5,0,0
2679,0.049227,0.089041,0.089041,-3.0113,-2.4187,-2.4187,0,2,2,0.382,0.6996,1.3140,1.1441,192.2,0,0
2680,0.047863,0.081690,0.081690,-3.0394,-2.5048,-2.5048,0,2,2,0.369,1.0819,1.3327,1.1219,184.2,0,0
2681,0.066017,0.083670,0.083670,-2.7178,-2.4809,-2.4809,0,2,2,0.378,0.6321,1.3236,1.1037,186.3,0,0
2682,0.080811,0.082964,0.082964,-2.5156,-2.4893,-2.4893,0,2,2,0.353,0.6014,1.3285,1.0868,185.1,0,0
2683,0.081773,0.076522,0.076522,-2.5038,-2.5702,-2.5702,0,2,2,0.336,1.0116,1.3370,1.0660,175.5,0,0
2684,0.065418,0.081793,0.081793,-2.7270,-2.5036,-2.5036,0,2,2,0.359,0.7173,1.3292,1.0522,183.4,0,0
2685,0.077256,0.074676,0.074676,-2.5606,-2.5946,-2.5946,0,1,1,0.335,1.6341,1.3348,1.0335,172.3,1,1
2686,0.064038,0.072877,0.072877,-2.7483,-2.6190,-2.6190,0,1,1,0.348,0.6154,1.3166,1.0153,168.6,0,0
2687,0.049407,0.067601,0.067601,-3.0077,-2.6941,-2.6941,0,1,1,0.359,0.8818,1.3084,0.9943,156.8,0,0
2688,0.046331,0.062166,0.062166,-3.0719,-2.7779,-2.7779,0,1,1,0.375,0.9598,1.2933,0.9707,142.9,0,0
2689,0.055736,0.077766,0.077766,-2.8871,-2.5540,-2.5540,0,2,2,0.373,1.2379,1.2963,0.9639,177.2,1,1
2690,0.056874,0.071371,0.071371,-2.8669,-2.6399,-2.6399,0,2,2,0.351,3.8096,1.3064,0.9522,167.7,0,0
2691,0.044348,0.065529,0.065529,-3.1157,-2.7253,-2.7253,0,1,1,0.363,1.1977,1.2997,0.9364,155.4,1,1
2692,0.048436,0.063948,0.063948,-3.0275,-2.7497,-2.7497,0,1,1,0.376,0.6204,1.2928,0.9209,151.3,0,0
2693,0.061513,0.066049,0.066049,-2.7885,-2.7174,-2.7174,0,1,1,0.361,0.6370,1.2993,0.9092,156.4,0,0
2694,0.062879,0.060399,0.060399,-2.7665,-2.8068,-2.8068,0,1,1,0.357,5.0075,1.2896,0.8935,144.7,1,2
2695,0.053095,0.058036,0.058036,-2.9357,-2.8467,-2.8467,0,1,1,0.353,0.6567,1.2966,0.8774,138.0,0,0
2696,0.045279,0.054437,0.054437,-3.0949,-2.9107,-2.9107,0,1,1,0.369,0.7885,1.2815,0.8597,127.2,0,0
2697,0.044832,0.050497,0.050497,-3.1048,-2.9859,-2.9859,0,1,1,0.347,0.8895,1.2889,0.8401,252.9,0,0
2698,0.055915,0.047014,0.047014,-2.8839,-3.0573,-3.0573,0,1,1,0.339,0.7888,1.2800,0.8192,245.6,0,0
2699,0.069232,0.068431,0.068431,-2.6703,-2.6819,-2.6819,0,2,2,0.358,2.2038,1.3259,0.8224,224.6,1,1
2700,0.072524,0.064638,0.064638,-2.6238,-2.7390,-2.7390,0,2,2,0.340,0.7959,1.3260,0.8216,234.9,0,0
2701,0.080526,0.059242,0.059242,-2.5192,-2.8261,-2.8261,0,2,2,0.341,3.5470,1.3128,0.8158,246.1,0,0
2702,0.091100,0.063507,0.063507,-2.3958,-2.7566,-2.7566,0,2,2,0.361,0.7640,1.3000,0.8152,234.4,0,0
2703,0.090859,0.058278,0.058278,-2.3985,-2.8425,-2.8425,0,1,1,0.358,2.0751,1.2855,0.8095,244.9,1,1
2704,0.088239,0.054681,0.054681,-2.4277,-2.9062,-2.9062,0,1,1,0.380,0.7628,1.2615,0.8011,249.0,0,0
2705,0.070467,0.050247,0.050247,-2.6526,-2.9908,-2.9908,0,1,1,0.393,1.0129,1.2348,0.7891,249.7,0,0
2706,0.059679,0.045056,0.045056,-2.8188,-3.0998,-3.0998,0,1,1,0.397,2.5406,1.2149,0.7732,243.6,0,0
2707,0.058887,0.041502,0.041502,-2.8321,-3.1820,-3.1820,0,1,1,0.410,0.8656,1.1960,0.7553,234.1,0,0
2708,0.077034,0.045808,0.045808,-2.5635,-3.0833,-3.0833,0,1,1,0.366,0.7744,1.2302,0.7441,243.2,0,0
2709,0.080934,0.050195,0.050195,-2.5141,-2.9918,-2.9918,0,1,1,0.363,0.8094,1.2575,0.7393,245.6,0,0
2710,0.063364,0.072800,0.072800,-2.7589,-2.6200,-2.6200,0,2,2,0.460,2.8987,1.2229,0.7602,194.8,1,1
2711,0.050704,0.076705,0.076705,-2.9817,-2.5678,-2.5678,0,2,2,0.471,0.7935,1.2060,0.7834,183.1,0,0
2712,0.048946,0.071936,0.071936,-3.0170,-2.6320,-2.6320,0,2,2,0.463,1.7710,1.2141,0.7991,194.0,0,0
2713,0.044494,0.067416,0.067416,-3.1124,-2.6969,-2.6969,0,2,2,0.436,1.0047,1.2393,0.8085,203.9,0,0
2714,0.048160,0.082395,0.082395,-3.0332,-2.4962,-2.4962,0,2,2,0.500,1.6514,1.1693,0.8334,167.8,0,0
2715,0.053836,0.079980,0.079980,-2.9218,-2.5260,-2.5260,0,2,2,0.484,0.6080,1.1866,0.8530,172.1,0,0
2716,0.049778,0.076002,0.076002,-3.0002,-2.5770,-2.5770,0,2,2,0.462,0.7617,1.2097,0.8664,179.4,0,0
2717,0.046031,0.070438,0.070438,-3.0784,-2.6530,-2.6530,0,2,2,0.447,1.4292,1.2120,0.8725,189.4,0,0
2718,0.052958,0.064526,0.064526,-2.9383,-2.7407,-2.7407,0,2,2,0.423,1.6505,1.2364,0.8717,198.6,0,0
2719,0.044341,0.058536,0.058536,-3.1158,-2.8381,-2.8381,0,2,2,0.386,1.5487,1.2587,0.8649,204.9,0,0
2720,0.035197,0.052595,0.052595,-3.3468,-2.9451,-2.9451,0,1,1,0.387,1.4610,1.2576,0.8525,206.2,1,1
2721,0.032571,0.050043,0.050043,-3.4243,-2.9949,-2.9949,0,1,1,0.416,0.6660,1.2578,0.8388,204.3,0,0
2722,0.029518,0.047767,0.047767,-3.5228,-3.0414,-3.0414,0,1,1,0.424,0.6595,1.2554,0.8242,201.4,0,0
2723,0.032078,0.043929,0.043929,-3.4396,-3.1252,-3.1252,0,1,1,0.431,0.8834,1.2469,0.8071,194.9,0,0
2724,0.036096,0.042024,0.042024,-3.3216,-3.1695,-3.1695,0,1,1,0.403,0.6654,1.2398,0.7898,190.2,0,0
2725,0.029851,0.037994,0.037994,-3.5115,-3.2703,-3.2703,0,1,1,0.393,1.2248,1.2230,0.7699,178.6,0,0
2726,0.025491,0.037915,0.037915,-3.6694,-3.2724,-3.2724,0,1,1,0.402,0.6225,1.2195,0.7521,177.9,0,0
2727,0.030946,0.040564,0.040564,-3.4755,-3.2049,-3.2049,0,1,1,0.372,0.6974,1.2371,0.7395,184.4,0,0
2728,0.034197,0.036906,0.036906,-3.3756,-3.2994,-3.2994,0,1,1,0.358,3.5667,1.2289,0.7241,174.7,0,0
2729,0.037791,0.034476,0.034476,-3.2757,-3.3675,-3.3675,0,0,0,0.401,0.8253,1.1927,0.7076,166.1,1,1
2730,0.027669,0.033514,0.033514,-3.5875,-3.3958,-3.3958,0,0,0,0.414,0.6407,1.1705,0.6918,162.2,0,0
2731,0.027772,0.030383,0.030383,-3.5837,-3.4939,-3.4939,0,0,0,0.461,1.5426,1.1103,0.6739,149.1,0,0
2732,0.028927,0.034156,0.034156,-3.5430,-3.3768,-3.3768,0,0,0,0.377,0.7932,1.1762,0.6629,164.1,0,0
2733,0.033347,0.031378,0.031378,-3.4008,-3.4617,-3.4617,0,0,0,0.435,1.4377,1.1392,0.6498,153.4,0,0
2734,0.025277,0.033763,0.033763,-3.6779,-3.3884,-3.3884,0,0,0,0.396,0.7042,1.1819,0.6414,162.2,0,0
2735,0.018450,0.030951,0.030951,-3.9927,-3.4753,-3.4753,0,0,0,0.439,2.2777,1.1336,0.6305,151.7,0,0
2736,0.013410,0.028405,0.028405,-4.3117,-3.5612,-3.5612,0,0,0,0.486,1.2792,1.0972,0.6176,140.6,0,0
2737,0.014931,0.026333,0.026333,-4.2043,-3.6369,-3.6369,0,0,0,0.523,0.9518,1.0485,0.6035,130.9,0,0
2738,0.013597,0.024044,0.024044,-4.2979,-3.7279,-3.7279,0,0,0,0.566,1.2058,1.0040,0.5878,119.8,0,0
2739,0.016892,0.023195,0.023195,-4.0809,-3.7638,-3.7638,0,0,0,0.564,0.6793,1.0144,0.5728,254.0,0,0
2740,0.019720,0.020889,0.020889,-3.9261,-3.8685,-3.8685,0,0,0,0.599,1.3455,0.9315,0.5563,245.9,0,0
2741,0.017551,0.018592,0.018592,-4.0426,-3.9850,-3.9850,0,0,0,0.627,2.3200,0.8768,0.5382,233.8,0,0
2742,0.017286,0.017170,0.017170,-4.0579,-4.0646,-4.0646,0,0,0,0.638,0.8655,0.8443,0.5200,223.7,0,0
2743,0.019591,0.020133,0.020133,-3.9327,-3.9054,-3.9054,0,0,0,0.583,0.9162,0.9067,0.5082,238.1,0,0
2744,0.018486,0.019038,0.019038,-3.9907,-3.9613,-3.9613,0,0,0,0.600,0.7836,0.9008,0.4962,232.0,0,0
2745,0.023399,0.022615,0.022615,-3.7551,-3.7892,-3.7892,0,0,0,0.515,1.1166,0.9883,0.4912,243.6,0,0
2746,0.025306,0.021730,0.021730,-3.6767,-3.8291,-3.8291,0,0,0,0.518,0.6900,0.9622,0.4858,240.4,0,0
2747,0.030955,0.026819,0.026819,-3.4752,-3.6186,-3.6186,0,1,1,0.427,1.4917,1.1035,0.4893,243.0,1,1
2748,0.025240,0.025613,0.025613,-3.6793,-3.6647,-3.6647,0,0,0,0.431,0.7864,1.0891,0.4911,244.0,1,1
2749,0.023132,0.024607,0.024607,-3.7665,-3.7047,-3.7047,0,0,0,0.444,0.6910,1.0743,0.4915,243.7,0,0
2750,0.022866,0.023231,0.023231,-3.7781,-3.7623,-3.7623,0,0,0,0.459,0.8748,1.0613,0.4901,242.1,0,0
2751,0.023710,0.023806,0.023806,-3.7418,-3.7378,-3.7378,0,0,0,0.443,0.6139,1.0813,0.4902,241.8,0,0
2752,0.021353,0.025071,0.025071,-3.8466,-3.6861,-3.6861,0,1,1,0.416,0.6791,1.1103,0.4929,241.4,1,1
2753,0.017306,0.023545,0.023545,-4.0567,-3.7489,-3.7489,0,0,0,0.444,1.0409,1.0818,0.4932,240.2,1,1
2754,0.017052,0.024726,0.024726,-4.0715,-3.6999,-3.6999,0,1,1,0.410,0.6658,1.1253,0.4960,240.1,1,1
2755,0.017970,0.025226,0.025226,-4.0190,-3.6799,-3.6799,0,1,1,0.405,0.6026,1.1568,0.4998,239.3,0,0
2756,0.021220,0.023441,0.023441,-3.8528,-3.7533,-3.7533,0,0,0,0.413,1.8694,1.1307,0.5006,237.8,1,1
2757,0.015373,0.022600,0.022600,-4.1751,-3.7898,-3.7898,0,0,0,0.428,0.6722,1.1254,0.5003,235.1,0,0
2758,0.017907,0.020782,0.020782,-4.0226,-3.8737,-3.8737,0,0,0,0.461,1.7793,1.0833,0.4972,228.5,0,0
2759,0.015735,0.018932,0.018932,-4.1519,-3.9669,-3.9669,0,0,0,0.505,2.0117,1.0288,0.4915,218.8,0,0
2760,0.012853,0.018222,0.018222,-4.3542,-4.0051,-4.0051,0,0,0,0.521,0.6877,1.0125,0.4854,212.8,0,0
2761,0.010400,0.017030,0.017030,-4.5660,-4.0728,-4.0728,0,0,0,0.555,0.8859,0.9634,0.4780,203.7,0,0
2762,0.010193,0.015368,0.015368,-4.5860,-4.1755,-4.1755,0,0,0,0.590,2.9955,0.9004,0.4685,191.8,0,0
2763,0.010250,0.014272,0.014272,-4.5805,-4.2495,-4.2495,0,0,0,0.620,0.9212,0.8696,0.4581,181.9,0,0
2764,0.014995,0.018045,0.018045,-4.2001,-4.0149,-4.0149,0,0,0,0.531,1.1249,0.9829,0.4565,203.9,0,0
2765,0.018446,0.016918,0.016918,-3.9929,-4.0794,-4.0794,0,0,0,0.559,1.0657,0.9513,0.4532,195.5,0,0
2766,0.015173,0.015564,0.015564,-4.1883,-4.1628,-4.1628,0,0,0,0.589,2.0598,0.9076,0.4479,185.8,0,0
2767,0.014245,0.014901,0.014901,-4.2514,-4.2064,-4.2064,0,0,0,0.597,0.7444,0.8954,0.4421,179.7,0,0
2768,0.016641,0.024756,0.024756,-4.0959,-3.6987,-3.6987,0,1,1,0.430,3.2370,1.2080,0.4577,217.3,1,1
2769,0.017652,0.022830,0.022830,-4.0369,-3.7797,-3.7797,0,1,1,0.427,1.3359,1.1707,0.4682,218.1,0,0
2770,0.015430,0.020780,0.020780,-4.1714,-3.8737,-3.8737,0,0,0,0.415,1.4965,1.1273,0.4740,215.1,1,1
2771,0.017012,0.022297,0.022297,-4.0738,-3.8033,-3.8033,0,1,1,0.424,0.6769,1.1505,0.4830,215.5,1,1
2772,0.018282,0.022944,0.022944,-4.0018,-3.7747,-3.7747,0,1,1,0.418,0.6177,1.1590,0.4929,214.4,0,0
2773,0.019610,0.023036,0.023036,-3.9317,-3.7707,-3.7707,0,1,1,0.434,0.5983,1.1582,0.5026,213.4,0,0
2774,0.014220,0.022015,0.022015,-4.2531,-3.8160,-3.8160,0,1,1,0.421,0.7367,1.1360,0.5097,212.1,0,0
2775,0.016458,0.022910,0.022910,-4.1070,-3.7762,-3.7762,0,1,1,0.425,0.6348,1.1504,0.5185,211.1,0,0
2776,0.012554,0.022398,0.022398,-4.3777,-3.7988,-3.7988,0,1,1,0.416,0.6277,1.1360,0.5258,209.8,0,0
2777,0.008231,0.020723,0.020723,-4.7999,-3.8765,-3.8765,0,0,0,0.439,1.5172,1.1056,0.5292,206.7,1,1
2778,0.008785,0.019563,0.019563,-4.7347,-3.9341,-3.9341,0,0,0,0.470,0.8303,1.0712,0.5302,202.5,0,0
2779,0.009513,0.018645,0.018645,-4.6551,-3.9822,-3.9822,0,0,0,0.474,0.7557,1.0773,0.5295,197.9,0,0
2780,0.008055,0.017365,0.017365,-4.8215,-4.0533,-4.0533,0,0,0,0.494,1.0038,1.0433,0.5263,191.0,0,0
2781,0.007029,0.015868,0.015868,-4.9577,-4.1434,-4.1434,0,0,0,0.532,1.4661,1.0021,0.5204,181.7,0,0
2782,0.006501,0.014297,0.014297,-5.0359,-4.2477,-4.2477,0,0,0,0.557,2.4907,0.9594,0.5118,170.6,0,0
2783,0.007608,0.012982,0.012982,-4.8786,-4.3442,-4.3442,0,0,0,0.602,1.2862,0.9125,0.5013,159.4,0,0
2784,0.007583,0.011538,0.011538,-4.8819,-4.4621,-4.4621,0,0,0,0.642,2.4052,0.8558,0.4886,146.0,0,0
2785,0.008856,0.013234,0.013234,-4.7267,-4.3250,-4.3250,0,0,0,0.607,0.7419,0.9227,0.4815,157.5,0,0
2786,0.009647,0.014225,0.014225,-4.6411,-4.2528,-4.2528,0,0,0,0.577,0.6683,0.9453,0.4780,162.3,0,0
2787,0.009764,0.013473,0.013473,-4.6290,-4.3071,-4.3071,0,0,0,0.609,0.9187,0.9020,0.4734,155.4,0,0
2788,0.008523,0.012888,0.012888,-4.7649,-4.3515,-4.3515,0,0,0,0.614,0.8000,0.8839,0.4681,149.5,0,0
2789,0.008111,0.012124,0.012124,-4.8146,-4.4125,-4.4125,0,0,0,0.655,0.9681,0.8288,0.4617,142.5,0,0
2790,0.007874,0.013028,0.013028,-4.8441,-4.3407,-4.3407,0,0,0,0.643,0.6629,0.8761,0.4586,146.7,0,0
2791,0.007517,0.012116,0.012116,-4.8906,-4.4132,-4.4132,0,0,0,0.667,1.4837,0.8359,0.4539,139.1,0,0
2792,0.006243,0.011424,0.011424,-5.0762,-4.4721,-4.4721,0,0,0,0.663,0.9632,0.8198,0.4481,133.1,0,0
2793,0.006842,0.010920,0.010920,-4.9847,-4.5171,-4.5171,0,0,0,0.679,0.8132,0.7865,0.4418,128.3,0,0
2794,0.007489,0.012180,0.012180,-4.8944,-4.4079,-4.4079,0,0,0,0.643,0.7286,0.8434,0.4400,134.2,0,0
2795,0.009371,0.011474,0.011474,-4.6702,-4.4677,-4.4677,0,0,0,0.653,1.1319,0.8298,0.4369,128.6,0,0
2796,0.009443,0.010742,0.010742,-4.6625,-4.5336,-4.5336,0,0,0,0.664,1.2006,0.8292,0.4323,123.0,0,0
2797,0.009496,0.009937,0.009937,-4.6569,-4.6115,-4.6115,0,0,0,0.664,3.3931,0.8122,0.4262,253.2,0,0
2798,0.009246,0.010019,0.010019,-4.6836,-4.6033,-4.6033,0,0,0,0.672,0.6062,0.8023,0.4213,252.2,0,0
2799,0.012731,0.011471,0.011471,-4.3637,-4.4679,-4.4679,0,0,0,0.626,0.9139,0.8733,0.4215,254.4,0,0
2800,0.017335,0.011715,0.011715,-4.0550,-4.4469,-4.4469,0,0,0,0.631,0.5925,0.8726,0.4230,253.8,0,0
2801,0.021558,0.012572,0.012572,-3.8370,-4.3763,-4.3763,0,0,0,0.593,0.7264,0.9355,0.4273,252.6,0,0
2802,0.021900,0.012348,0.012348,-3.8213,-4.3943,-4.3943,0,0,0,0.610,0.6139,0.9317,0.4311,252.6,0,0
2803,0.021870,0.011588,0.011588,-3.8226,-4.4578,-4.4578,0,0,0,0.630,1.5668,0.8825,0.4326,251.4,0,0
2804,0.021098,0.012453,0.012453,-3.8586,-4.3858,-4.3858,0,0,0,0.599,0.7152,0.9342,0.4371,251.3,0,0
2805,0.028303,0.014100,0.014100,-3.5648,-4.2616,-4.2616,0,0,0,0.538,0.9855,1.0098,0.4470,248.1,0,0
2806,0.024889,0.013337,0.013337,-3.6933,-4.3172,-4.3172,0,0,0,0.560,1.4462,0.9875,0.4540,250.2,0,0
2807,0.023185,0.016604,0.016604,-3.7642,-4.0981,-4.0981,0,0,0,0.457,1.6052,1.1319,0.4714,230.8,0,0
2808,0.024192,0.016751,0.016751,-3.7217,-4.0893,-4.0893,0,0,0,0.449,0.5697,1.1369,0.4881,231.0,0,0
2809,0.022327,0.018168,0.018168,-3.8020,-4.0081,-4.0081,0,0,0,0.400,0.8211,1.2049,0.5084,217.0,0,0
2810,0.022303,0.017365,0.017365,-3.8030,-4.0533,-4.0533,0,0,0,0.423,0.9652,1.1993,0.5245,228.2,0,0
2811,0.020702,0.016934,0.016934,-3.8775,-4.0784,-4.0784,0,0,0,0.432,0.6401,1.2040,0.5381,234.2,0,0
2812,0.017557,0.016052,0.016052,-4.0423,-4.1319,-4.1319,0,0,0,0.457,0.9251,1.1651,0.5480,241.7,0,0
2813,0.014907,0.017184,0.017184,-4.2059,-4.0638,-4.0638,0,0,0,0.424,0.7074,1.2101,0.5611,235.3,0,0
2814,0.012723,0.016558,0.016558,-4.3643,-4.1009,-4.1009,0,0,0,0.450,0.7056,1.1809,0.5714,240.2,0,0
2815,0.013193,0.015414,0.015414,-4.3281,-4.1725,-4.1725,0,0,0,0.501,1.3995,1.1205,0.5773,243.9,0,0
2816,0.014230,0.015380,0.015380,-4.2524,-4.1747,-4.1747,0,0,0,0.496,0.5985,1.1009,0.5829,243.1,0,0
2817,0.014523,0.014172,0.014172,-4.2320,-4.2565,-4.2565,0,0,0,0.529,2.0382,1.0581,0.5843,240.6,0,0
2818,0.017590,0.015659,0.015659,-4.0404,-4.1567,-4.1567,0,0,0,0.465,0.7716,1.1386,0.5912,241.2,0,0
2819,0.014654,0.014698,0.014698,-4.2230,-4.2201,-4.2201,0,0,0,0.497,1.0721,1.0819,0.5946,238.4,0,0
2820,0.014243,0.013566,0.013566,-4.2515,-4.3002,-4.3002,0,0,0,0.504,1.7213,1.0314,0.5941,232.1,0,0
2821,0.017359,0.014069,0.014069,-4.0536,-4.2638,-4.2638,0,0,0,0.489,0.6240,1.0488,0.5958,231.8,0,0
2822,0.013730,0.014312,0.014312,-4.2882,-4.2466,-4.2466,0,0,0,0.507,0.6020,1.0653,0.5987,230.5,0,0
2823,0.018333,0.013764,0.013764,-3.9991,-4.2857,-4.2857,0,0,0,0.543,0.7281,1.0249,0.5999,225.3,0,0
2824,0.016177,0.012767,0.012767,-4.1242,-4.3609,-4.3609,0,0,0,0.589,1.4573,0.9717,0.5977,216.9,0,0
2825,0.015689,0.012162,0.012162,-4.1548,-4.4094,-4.4094,0,0,0,0.601,0.7898,0.9528,0.5940,209.9,0,0
2826,0.013564,0.015872,0.015872,-4.3003,-4.1432,-4.1432,0,0,0,0.474,1.4478,1.1227,0.6047,228.4,0,0
2827,0.013267,0.016172,0.016172,-4.3225,-4.1244,-4.1244,0,0,0,0.463,0.5902,1.1202,0.6160,227.7,0,0
2828,0.013315,0.016107,0.016107,-4.3189,-4.1285,-4.1285,0,0,0,0.456,0.5925,1.1120,0.6263,226.0,0,0
2829,0.010418,0.015402,0.015402,-4.5642,-4.1733,-4.1733,0,0,0,0.481,0.8277,1.0768,0.6335,221.9,0,0
2830,0.010545,0.017077,0.017077,-4.5521,-4.0700,-4.0700,0,0,0,0.418,0.8157,1.1359,0.6466,225.0,0,0
2831,0.009157,0.016092,0.016092,-4.6932,-4.1294,-4.1294,0,0,0,0.454,1.2947,1.1115,0.6552,221.4,0,0
